"time","timeDate","close","high","low","open","volumefrom","volumeto","ts"
1502928000000,"2017-08-16",0.00001422,0.00001809,0.00001296,0.00001371,84112775.82,1243.49,
1503014400000,"2017-08-17",0.00001321,0.00001446,0.00001291,0.00001422,49239128.92,660.47,
1503100800000,"2017-08-18",0.00001302,0.00001396,0.00001182,0.00001321,41151543.29,532.59,
1503187200000,"2017-08-19",0.00001362,0.00001374,0.00001268,0.00001302,24128999.73,319.67,
1503273600000,"2017-08-20",0.00001279,0.00001386,0.0000122,0.00001362,32588298.2,425.52,
1503360000000,"2017-08-21",0.00001207,0.00001283,0.00001182,0.00001279,22398100.96,276.13,
1503446400000,"2017-08-22",0.00001237,0.00001359,0.00001184,0.00001207,43341491.36,546.63,
1503532800000,"2017-08-23",0.00001235,0.00001346,0.00001206,0.00001237,39214551.58,488.82,
1503619200000,"2017-08-24",0.00001168,0.0000124,0.00001142,0.00001235,38508808.2,459.18,
1503705600000,"2017-08-25",0.00001178,0.00001224,0.00001153,0.00001168,30768898.11,363.84,
1503792000000,"2017-08-26",0.00001189,0.00001205,0.00001155,0.00001178,29816448.27,349.86,
1503878400000,"2017-08-27",0.00001133,0.00001189,0.00001101,0.00001189,43532275.22,501.05,
1503964800000,"2017-08-28",0.0000108,0.00001218,0.00001031,0.00001133,61402485.5,688.54,
1504051200000,"2017-08-29",0.00001049,0.00001119,0.00001019,0.0000108,42230050.97,447.34,
1504137600000,"2017-08-30",0.00001035,0.00001105,0.00000988,0.00001049,59190522.86,615.09,
1504224000000,"2017-08-31",0.00000998,0.00001055,0.00000985,0.00001035,53317184.62,539.01,
1504310400000,"2017-09-01",0.00000906,0.00000998,0.00000891,0.00000998,44602583.54,417.52,
1504396800000,"2017-09-02",0.00000896,0.00000941,0.00000856,0.00000906,44625934.01,399.75,
1504483200000,"2017-09-03",0.00000767,0.00000905,0.00000667,0.00000896,109497408.61,840.77,
1504569600000,"2017-09-04",0.00000786,0.00000811,0.00000706,0.00000767,53910533.53,408.23,
1504656000000,"2017-09-05",0.00000913,0.00000977,0.00000707,0.00000786,164857596.58,1391.04,
1504742400000,"2017-09-06",0.00000824,0.00000914,0.00000773,0.00000913,93397013.6,778.12,
1504828800000,"2017-09-07",0.00000736,0.00000828,0.00000703,0.00000824,85226052.05,646.41,
1504915200000,"2017-09-08",0.00000737,0.00000755,0.00000694,0.00000736,51341487.44,367.34,
1505001600000,"2017-09-09",0.00000705,0.00000756,0.00000681,0.00000737,49004821.89,344.36,
1505088000000,"2017-09-10",0.00000683,0.00000708,0.0000068,0.00000705,35117822,242.68,
1505174400000,"2017-09-11",0.00000683,0.00000728,0.00000661,0.00000683,63309764.8,437.82,
1505260800000,"2017-09-12",0.00000681,0.00000694,0.00000638,0.00000683,38931177.88,256.89,
1505347200000,"2017-09-13",0.00000626,0.00000698,0.00000608,0.00000681,40609754.5,260.93,
1505433600000,"2017-09-14",0.00000601,0.00000657,0.00000564,0.00000626,58499875.89,351.98,
1505520000000,"2017-09-15",0.00000577,0.00000611,0.00000563,0.00000601,29690074.19,173.16,
1505606400000,"2017-09-16",0.00000591,0.00000604,0.00000554,0.00000577,34183580.67,199.09,
1505692800000,"2017-09-17",0.00000738,0.00000748,0.00000585,0.00000591,81299239.01,543.78,
1505779200000,"2017-09-18",0.00000625,0.00000739,0.00000597,0.00000738,70827968.74,453.8,
1505865600000,"2017-09-19",0.00000618,0.00000637,0.00000602,0.00000625,31344582.04,194.18,
1505952000000,"2017-09-20",0.0000058,0.00000628,0.0000057,0.00000618,27519971.09,164.09,
1506038400000,"2017-09-21",0.0000059,0.00000603,0.00000552,0.0000058,31248658.18,180.86,
1506124800000,"2017-09-22",0.00000605,0.00000616,0.00000582,0.0000059,15105839.05,90.92,
1506211200000,"2017-09-23",0.00000601,0.00000617,0.00000591,0.00000605,11966263.73,72.05,
1506297600000,"2017-09-24",0.00000587,0.00000602,0.00000564,0.00000601,19724289.12,115.57,
1506384000000,"2017-09-25",0.00000699,0.00000719,0.00000586,0.00000587,103012043.09,687.93,
1506470400000,"2017-09-26",0.00000692,0.00000815,0.00000686,0.00000699,157748605.76,1183.75,
1506556800000,"2017-09-27",0.00000683,0.00000727,0.00000652,0.00000692,46237476.15,314.85,
1506643200000,"2017-09-28",0.00000659,0.00000706,0.00000639,0.00000683,26799920.56,175.94,
1506729600000,"2017-09-29",0.00000707,0.00000715,0.00000658,0.00000659,19992652.53,136.83,
1506816000000,"2017-09-30",0.00000712,0.00000767,0.00000687,0.00000707,41686861.23,304.42,
1506902400000,"2017-10-01",0.00000673,0.00000715,0.00000652,0.00000712,22845236.49,156.1,
1506988800000,"2017-10-02",0.00000613,0.00000717,0.00000602,0.00000673,25651143.86,165.26,
1507075200000,"2017-10-03",0.00000646,0.00000679,0.00000613,0.00000613,16279687.48,105.57,
1507161600000,"2017-10-04",0.00000633,0.00000658,0.00000623,0.00000646,17526980.28,111.35,
1507248000000,"2017-10-05",0.00000638,0.00000653,0.00000626,0.00000633,9263128.94,58.96,
1507334400000,"2017-10-06",0.00000613,0.00000659,0.00000607,0.00000638,12384536.37,78.56,
1507420800000,"2017-10-07",0.0000054,0.00000621,0.00000496,0.00000613,29723431.49,163.42,
1507507200000,"2017-10-08",0.00000478,0.00000548,0.0000045,0.0000054,32377076.14,164.44,
1507593600000,"2017-10-09",0.00000495,0.00000497,0.00000453,0.00000478,19146024.01,90.58,
1507680000000,"2017-10-10",0.00000547,0.00000565,0.00000481,0.00000495,23599318.81,123.1,
1507766400000,"2017-10-11",0.00000482,0.00000602,0.00000469,0.00000547,41963727.07,220.79,
1507852800000,"2017-10-12",0.00000438,0.00000493,0.00000416,0.00000482,21172313.55,96.13,
1507939200000,"2017-10-13",0.00000453,0.00000483,0.00000426,0.00000438,16098697.34,72.99,
1508025600000,"2017-10-14",0.00000517,0.00000524,0.00000432,0.00000453,26865861.91,130.08,
1508112000000,"2017-10-15",0.00000501,0.0000053,0.00000462,0.00000517,24082367.39,119.61,
1508198400000,"2017-10-16",0.00000481,0.00000513,0.00000481,0.00000501,16699014.72,82.76,
1508284800000,"2017-10-17",0.0000051,0.00000519,0.00000477,0.00000481,13885818.72,68.65,
1508371200000,"2017-10-18",0.00000484,0.00000527,0.00000462,0.0000051,20573951.05,100.1,
1508457600000,"2017-10-19",0.00000444,0.00000498,0.00000437,0.00000484,14497388.01,67.11,
1508544000000,"2017-10-20",0.00000432,0.00000446,0.000004,0.00000444,12560277.67,52.47,
1508630400000,"2017-10-21",0.0000043,0.00000456,0.00000411,0.0000043,10095817.66,43.47,
1508716800000,"2017-10-22",0.00000425,0.00000452,0.00000395,0.0000043,16210089.52,68.12,
1508803200000,"2017-10-23",0.00000483,0.00000525,0.00000398,0.00000425,36214196.8,173.46,
1508889600000,"2017-10-24",0.00000499,0.0000052,0.00000458,0.0000048,35363534.67,171.24,
1508976000000,"2017-10-25",0.00000509,0.00000515,0.00000465,0.00000499,24876202.54,123.26,
1509062400000,"2017-10-26",0.00000591,0.0000063,0.00000506,0.00000509,69553883.21,391.38,
1509148800000,"2017-10-27",0.00000639,0.00000714,0.00000572,0.00000591,81799561.42,538.36,
1509235200000,"2017-10-28",0.00000609,0.00000693,0.00000574,0.00000639,46492059.01,290.85,
1509321600000,"2017-10-29",0.00000615,0.00000633,0.0000059,0.0000061,23391229.91,142.54,
1509408000000,"2017-10-30",0.00000627,0.00000685,0.00000581,0.00000615,53019414.9,338.11,
1509494400000,"2017-10-31",0.00000631,0.00000721,0.00000612,0.00000627,94135222.08,630.1,
1509580800000,"2017-11-01",0.00000459,0.00000655,0.00000402,0.00000637,129187026.22,664.51,
1509667200000,"2017-11-02",0.00000415,0.00000472,0.00000393,0.00000459,51573139,220.32,
1509753600000,"2017-11-03",0.00000415,0.00000447,0.000004,0.00000423,21113066.12,89.73,
1509840000000,"2017-11-04",0.00000416,0.00000436,0.00000404,0.00000415,18380444.09,76.89,
1509926400000,"2017-11-05",0.00000415,0.00000433,0.00000403,0.00000416,21844556.29,90.88,
1510012800000,"2017-11-06",0.00000421,0.0000043,0.00000408,0.00000415,20534636.18,86.17,
1510099200000,"2017-11-07",0.00000425,0.00000457,0.000004,0.00000421,36912893.84,156.07,
1510185600000,"2017-11-08",0.0000046,0.000005,0.00000421,0.00000425,56192313.41,262.17,
1510272000000,"2017-11-09",0.00000442,0.00000477,0.00000433,0.0000046,49851983.16,224.34,
1510358400000,"2017-11-10",0.00000451,0.00000462,0.00000434,0.00000442,34051190.62,152.71,
1510444800000,"2017-11-11",0.00000445,0.00000466,0.00000421,0.00000451,65255127.94,288.51,
1510531200000,"2017-11-12",0.00000433,0.00000448,0.00000415,0.00000444,39007560.62,167.63,
1510617600000,"2017-11-13",0.0000043,0.00000434,0.00000417,0.00000433,37206086.92,158.12,
1510704000000,"2017-11-14",0.00000413,0.00000442,0.00000401,0.0000043,56051797.17,235.27,
1510790400000,"2017-11-15",0.00000368,0.00000422,0.00000345,0.00000413,64108296.55,254.17,
1510876800000,"2017-11-16",0.0000036,0.00000368,0.00000346,0.00000368,39469195.52,140.91,
1510963200000,"2017-11-17",0.00000369,0.0000038,0.00000358,0.0000036,54623816.45,200.18,
1511049600000,"2017-11-18",0.00000357,0.00000387,0.00000352,0.00000371,34313197.67,127.15,
1511136000000,"2017-11-19",0.00000415,0.00000438,0.00000351,0.00000356,125095544.78,498.14,
1511222400000,"2017-11-20",0.00000432,0.00000458,0.00000387,0.00000411,131181905.24,560.47,
1511308800000,"2017-11-21",0.00000436,0.00000497,0.000004,0.00000432,114564661.34,503.74,
1511395200000,"2017-11-22",0.00000396,0.00000443,0.00000389,0.00000436,56280321.64,230.55,
1511481600000,"2017-11-23",0.00000384,0.00000405,0.00000348,0.00000396,64802425.29,245.12,
1511568000000,"2017-11-24",0.00000404,0.00000408,0.0000038,0.00000384,48318987.35,188.56,
1511654400000,"2017-11-25",0.00000386,0.0000041,0.00000366,0.00000407,68237577.94,263.81,
1511740800000,"2017-11-26",0.00000403,0.00000423,0.00000368,0.00000387,118210225.12,473.94,
1511827200000,"2017-11-27",0.00000573,0.00000593,0.00000366,0.00000403,170989889.94,759.33,
1511913600000,"2017-11-28",0.00000453,0.00000757,0.0000044,0.00000573,713045534.4,4037.22,
1512000000000,"2017-11-29",0.00000495,0.00000561,0.00000442,0.00000451,327452679.27,1664.72,
1512086400000,"2017-11-30",0.00000604,0.00000643,0.00000488,0.00000495,286177476.42,1561.49,
1512172800000,"2017-12-01",0.00000691,0.00000745,0.00000604,0.00000605,511139025.47,3473.52,
1512259200000,"2017-12-02",0.00000661,0.00000724,0.00000638,0.0000069,254457156.41,1728.32,
1512345600000,"2017-12-03",0.00000658,0.000007,0.00000635,0.00000661,216061328.72,1423.28,
1512432000000,"2017-12-04",0.00000619,0.00000657,0.00000599,0.00000656,191159047.1,1190.61,
1512518400000,"2017-12-05",0.00000479,0.00000621,0.00000456,0.00000619,245407899.58,1323.97,
1512604800000,"2017-12-06",0.00000322,0.0000048,0.00000322,0.0000048,228212504.57,959.22,
1512691200000,"2017-12-07",0.00000396,0.00000419,0.00000281,0.00000322,290079180.12,1024.92,
1512777600000,"2017-12-08",0.00000395,0.00000439,0.00000372,0.00000396,185353810.7,752.85,
1512864000000,"2017-12-09",0.00000346,0.00000397,0.00000334,0.00000395,223941645.93,805.74,
1512950400000,"2017-12-10",0.00000378,0.0000044,0.00000325,0.00000347,305916670,1119.35,
1513036800000,"2017-12-11",0.00000371,0.0000038,0.00000351,0.00000379,224816987.59,812.75,
1513123200000,"2017-12-12",0.00000383,0.00000402,0.0000035,0.00000371,220712825.94,819.55,
1513209600000,"2017-12-13",0.0000047,0.0000048,0.00000373,0.00000384,308334100.14,1271.15,
1513296000000,"2017-12-14",0.00000412,0.00000472,0.00000342,0.00000471,221815393.61,895.84,
1513382400000,"2017-12-15",0.00000627,0.00000681,0.00000407,0.00000412,520114133.26,2977.98,
1513468800000,"2017-12-16",0.00000852,0.0000102,0.0000059,0.00000627,493042886.1,4279.07,
1513555200000,"2017-12-17",0.00000941,0.00000966,0.00000849,0.00000852,153028375.85,1409.42,
1513641600000,"2017-12-18",0.00001146,0.00001226,0.0000091,0.00000938,192002655.4,2131.26,
1513728000000,"2017-12-19",0.00001136,0.00001258,0.00000963,0.00001146,180491617.5,1993.91,
1513814400000,"2017-12-20",0.00001145,0.00001177,0.00001058,0.00001136,127213303.74,1418.39,
1513900800000,"2017-12-21",0.00001025,0.00001214,0.0000088,0.00001147,188680991.44,1954.89,
1513987200000,"2017-12-22",0.00001001,0.00001063,0.00000979,0.00001025,92709504.76,932.46,
1514073600000,"2017-12-23",0.00001004,0.00001038,0.00000941,0.00001001,84681303.79,833.84,
1514160000000,"2017-12-24",0.00001016,0.0000103,0.00000966,0.00001006,148921610.19,1483.8,
1514246400000,"2017-12-25",0.00000889,0.00001024,0.00000833,0.00001016,144475688.1,1317.33,
1514332800000,"2017-12-26",0.00001008,0.00001128,0.00000839,0.00000887,239140306.93,2336.43,
1514419200000,"2017-12-27",0.00001014,0.00001042,0.00000917,0.0000101,121756744.41,1198.46,
1514505600000,"2017-12-28",0.00001169,0.0000126,0.00001008,0.00001014,140955021.47,1557.63,
1514592000000,"2017-12-29",0.00001248,0.0000136,0.00001114,0.00001167,176549347.81,2180.43,
1514678400000,"2017-12-30",0.00001621,0.00001707,0.000012,0.00001249,170082487.73,2372.25,
1514764800000,"2017-12-31",0.00001913,0.0000221,0.00001623,0.00001627,285840240.29,5569.38,
1514851200000,"2018-01-01",0.00002146,0.00002412,0.00001851,0.00001913,183773198.64,3842.45,
1514937600000,"2018-01-02",0.00004365,0.00004525,0.00002121,0.00002146,467534623.4,16068.03,
1515024000000,"2018-01-03",0.0000359,0.00004612,0.00003489,0.00004365,145666165.05,5971.39,
1515110400000,"2018-01-04",0.00002961,0.00004148,0.00002739,0.00003593,143853414.5,5014.39,
1515196800000,"2018-01-05",0.00003103,0.00003246,0.00002661,0.00002947,89029769.07,2653.93,
1515283200000,"2018-01-06",0.00003245,0.00003421,0.00002972,0.00003103,72150157.41,2290.55,
1515369600000,"2018-01-07",0.00003092,0.0000325,0.00002856,0.00003245,57915887.79,1808.27,
1515456000000,"2018-01-08",0.00002999,0.00003255,0.0000293,0.00003077,43011451.76,1326.7,
1515542400000,"2018-01-09",0.00002704,0.0000301,0.00002444,0.00003004,68956757.89,1887.86,
1515628800000,"2018-01-10",0.00002901,0.00003241,0.00002145,0.00002699,100743277.11,2804.18,
1515715200000,"2018-01-11",0.00003277,0.00003406,0.00002802,0.00002901,61171591.7,1898.75,
1515801600000,"2018-01-12",0.00003349,0.00003729,0.00003147,0.00003277,69934185.1,2387.9,
1515888000000,"2018-01-13",0.00003172,0.00003384,0.00003053,0.00003348,32419681.57,1026.03,
1515974400000,"2018-01-14",0.00003066,0.00003395,0.00002991,0.00003172,33785895.65,1063.28,
1516060800000,"2018-01-15",0.00002774,0.00003088,0.00002396,0.00003066,62125874.52,1714.42,
1516147200000,"2018-01-16",0.00002877,0.00003053,0.00002385,0.00002775,50166512.2,1298.81,
1516233600000,"2018-01-17",0.00002902,0.00003086,0.00002633,0.00002874,28866560.73,842.51,
1516320000000,"2018-01-18",0.00002907,0.00002989,0.00002772,0.00002902,24342827.38,693.59,
1516406400000,"2018-01-19",0.00002699,0.0000291,0.00002587,0.00002907,32284446.15,884.97,
1516492800000,"2018-01-20",0.00002529,0.00002699,0.00002513,0.00002699,24211597.01,624.8,
1516579200000,"2018-01-21",0.00002568,0.00002684,0.00002395,0.00002529,45452519.83,1135.81,
1516665600000,"2018-01-22",0.0000256,0.00002643,0.00002505,0.0000257,22064783.09,566.42,
1516752000000,"2018-01-23",0.00002542,0.00002668,0.00002503,0.00002561,45526885.15,1177.2,
1516838400000,"2018-01-24",0.00002679,0.00002805,0.00002532,0.00002542,39026350.65,1045.99,
1516924800000,"2018-01-25",0.00002602,0.00002712,0.00002508,0.00002681,25452903.36,665.24,
1517011200000,"2018-01-26",0.000025,0.00002611,0.00002486,0.00002602,17411676.12,442.49,
1517097600000,"2018-01-27",0.00002534,0.00002538,0.00002426,0.000025,22517091.04,557.61,
1517184000000,"2018-01-28",0.00002479,0.00002684,0.00002412,0.0000253,36370279.99,909.19,
1517270400000,"2018-01-29",0.0000228,0.00002515,0.0000228,0.00002483,23022239,559.1,
1517356800000,"2018-01-30",0.00002267,0.00002384,0.00002126,0.00002287,41336252.85,940.59,
1517443200000,"2018-01-31",0.00002138,0.0000234,0.0000208,0.00002267,33533157.35,741.97,
1517529600000,"2018-02-01",0.00002019,0.0000214,0.00001765,0.00002138,44846782.01,879.01,
1517616000000,"2018-02-02",0.00002312,0.00002557,0.0000189,0.00002012,47319189.44,1040.06,
1517702400000,"2018-02-03",0.00002536,0.00002888,0.00002264,0.00002315,88412658.85,2338.49,
1517788800000,"2018-02-04",0.00002666,0.00002792,0.00002407,0.00002536,55929639.21,1453.66,
1517875200000,"2018-02-05",0.0000274,0.00003194,0.00002527,0.00002667,85084740.14,2424.87,
1517961600000,"2018-02-06",0.00002703,0.00002889,0.00002597,0.00002739,39413801.1,1080.7,
1518048000000,"2018-02-07",0.00002519,0.00002758,0.00002474,0.0000269,17715661.44,458.55,
1518134400000,"2018-02-08",0.00002589,0.00002625,0.00002495,0.00002518,25389974.74,647.57,
1518220800000,"2018-02-09",0.00002618,0.00002829,0.00002569,0.00002595,36532309.24,981.28,
1518307200000,"2018-02-10",0.00002518,0.00002642,0.00002508,0.00002617,16075297.29,409.54,
1518393600000,"2018-02-11",0.00002409,0.00002527,0.00002405,0.00002518,12130886.32,298.66,
1518480000000,"2018-02-12",0.00002408,0.00002419,0.00002333,0.00002409,11985203.65,284.91,
1518566400000,"2018-02-13",0.00002346,0.00002409,0.00002317,0.00002408,12973789.84,305.29,
1518652800000,"2018-02-14",0.00002187,0.00002352,0.00002162,0.00002346,15402824.81,346.81,
1518739200000,"2018-02-15",0.00002161,0.00002199,0.00002138,0.00002187,14068763.13,304.56,
1518825600000,"2018-02-16",0.00002053,0.00002213,0.00002031,0.00002161,38704798.5,813.17,
1518912000000,"2018-02-17",0.00001958,0.00002053,0.00001929,0.00002053,23233331.57,460.93,
1518998400000,"2018-02-18",0.00001888,0.00002029,0.00001879,0.00001958,24728208.91,483.88,
1519084800000,"2018-02-19",0.0000169,0.00001892,0.00001667,0.00001888,20410555.8,362.68,
1519171200000,"2018-02-20",0.00001732,0.00001799,0.00001644,0.00001698,20727931.72,354.85,
1519257600000,"2018-02-21",0.00001695,0.00001741,0.0000166,0.00001732,14890813.8,252.95,
1519344000000,"2018-02-22",0.0000172,0.00001748,0.00001681,0.00001696,12775559.84,219.22,
1519430400000,"2018-02-23",0.00001691,0.00001717,0.00001666,0.00001715,8553994.61,144.51,
1519516800000,"2018-02-24",0.00001761,0.00001832,0.0000167,0.00001691,16756156.3,289.78,
1519603200000,"2018-02-25",0.00001653,0.00001777,0.00001649,0.00001759,10025979.37,169.95,
1519689600000,"2018-02-26",0.00001585,0.00001656,0.00001571,0.00001653,10442138.77,167.61,
1519776000000,"2018-02-27",0.00001525,0.00001594,0.000015,0.00001585,11094080.89,170.99,
1519862400000,"2018-02-28",0.00001445,0.00001531,0.00001434,0.00001523,20876429.45,304.65,
1519948800000,"2018-03-01",0.00001376,0.00001455,0.00001359,0.00001449,22523351.36,312.54,
1520035200000,"2018-03-02",0.00001364,0.00001449,0.00001329,0.00001376,21983835.05,304.46,
1520121600000,"2018-03-03",0.00001393,0.00001439,0.00001356,0.00001364,17029012.76,236.5,
1520208000000,"2018-03-04",0.00001481,0.00001683,0.00001366,0.00001393,89406035.64,1385.39,
1520294400000,"2018-03-05",0.00001577,0.00001639,0.00001463,0.00001477,56355840.27,881.65,
1520380800000,"2018-03-06",0.00001562,0.0000163,0.00001486,0.00001577,35493239.62,549.75,
1520467200000,"2018-03-07",0.00001578,0.00001598,0.00001534,0.00001562,21634596.51,337.74,
1520553600000,"2018-03-08",0.00001512,0.00001585,0.00001501,0.00001579,21644975.61,330.16,
1520640000000,"2018-03-09",0.00001499,0.00001541,0.0000146,0.00001512,17287783.79,259.51,
1520726400000,"2018-03-10",0.00001436,0.00001501,0.00001429,0.00001499,8711924.36,128.08,
1520812800000,"2018-03-11",0.00001449,0.00001468,0.00001399,0.00001435,33444990.56,480.38,
1520899200000,"2018-03-12",0.00001426,0.00001471,0.00001397,0.00001449,12994531.34,185.81,
1520985600000,"2018-03-13",0.00001428,0.00001496,0.00001422,0.00001427,27755816.51,405.28,
1521072000000,"2018-03-14",0.0000132,0.0000143,0.00001266,0.00001428,42365032.21,557.68,
1521158400000,"2018-03-15",0.00001259,0.00001332,0.00001252,0.00001314,24501209.72,313.53,
1521244800000,"2018-03-16",0.00001155,0.00001267,0.00001131,0.00001259,29434522.28,355.7,
1521331200000,"2018-03-17",0.00001207,0.00001242,0.00001022,0.00001155,56927714.02,628.99,
1521417600000,"2018-03-18",0.00001345,0.00001439,0.00001209,0.00001211,119685618.97,1588.86,
1521504000000,"2018-03-19",0.00001286,0.00001386,0.0000127,0.00001342,71669462.13,939.54,
1521590400000,"2018-03-20",0.00001261,0.00001306,0.0000124,0.00001284,69590124.37,885.86,
1521676800000,"2018-03-21",0.00001258,0.00001333,0.00001221,0.00001261,60419789.92,759.45,
1521763200000,"2018-03-22",0.00001142,0.00001259,0.00001126,0.00001258,80364238.11,955.09,
1521849600000,"2018-03-23",0.00001151,0.00001172,0.0000112,0.00001142,100040075.01,1145.67,
1521936000000,"2018-03-24",0.00001175,0.00001192,0.00001128,0.00001151,80105480.44,925.36,
1522022400000,"2018-03-25",0.00001119,0.00001184,0.00001094,0.00001174,80898011.32,915.58,
1522108800000,"2018-03-26",0.00001135,0.00001166,0.00001067,0.00001119,72335460.41,808.34,
1522195200000,"2018-03-27",0.00001154,0.00001178,0.00001128,0.00001135,77130260.7,889.46,
1522281600000,"2018-03-28",0.00001206,0.00001225,0.00001125,0.00001153,85225724.96,987.79,
1522368000000,"2018-03-29",0.0000125,0.0000126,0.0000119,0.00001206,82077918.26,1009.88,
1522454400000,"2018-03-30",0.00001252,0.00001285,0.00001204,0.00001251,65744599.14,813.03,
1522540800000,"2018-03-31",0.00001216,0.00001262,0.00001202,0.00001251,64595301.22,793.59,
1522627200000,"2018-04-01",0.00001292,0.00001392,0.00001183,0.00001216,90583335.91,1138.79,
1522713600000,"2018-04-02",0.00001412,0.00001622,0.00001284,0.00001292,160386358.45,2281.49,
1522800000000,"2018-04-03",0.00001355,0.00001421,0.00001316,0.00001412,70420084.5,950.82,
1522886400000,"2018-04-04",0.00001284,0.00001366,0.00001225,0.00001355,76012554.7,975.58,
1522972800000,"2018-04-05",0.00001339,0.00001364,0.00001274,0.00001284,78217485.53,1023.93,
1523059200000,"2018-04-06",0.00001285,0.00001341,0.00001279,0.00001339,69437515.75,896.24,
1523145600000,"2018-04-07",0.00001284,0.00001302,0.00001265,0.00001285,69984021.26,898.36,
1523232000000,"2018-04-08",0.00001292,0.00001334,0.00001274,0.00001284,81434700.09,1051.3,
1523318400000,"2018-04-09",0.00001309,0.00001317,0.00001276,0.00001292,74418096.39,963.43,
1523404800000,"2018-04-10",0.00001358,0.00001381,0.00001304,0.00001307,111684920.61,1488.06,
1523491200000,"2018-04-11",0.00001387,0.00001436,0.00001267,0.00001356,155667875.86,2120.94,
1523577600000,"2018-04-12",0.00001414,0.00001561,0.00001363,0.00001383,201477682.82,2930.73,
1523664000000,"2018-04-13",0.00001402,0.00001455,0.00001369,0.00001414,94876200.39,1339.24,
1523750400000,"2018-04-14",0.0000148,0.00001502,0.000014,0.00001402,87255319.65,1273.18,
1523836800000,"2018-04-15",0.00001466,0.00001484,0.00001418,0.0000148,85301605.49,1238.12,
1523923200000,"2018-04-16",0.0000152,0.00001556,0.0000145,0.00001466,96211105.77,1449.15,
1524009600000,"2018-04-17",0.00001622,0.00001639,0.00001516,0.0000152,88283103.35,1394.86,
1524096000000,"2018-04-18",0.00001665,0.00001675,0.000016,0.00001624,97782115.28,1601.94,
1524182400000,"2018-04-19",0.00001708,0.00001757,0.00001649,0.00001664,99578052.51,1697.14,
1524268800000,"2018-04-20",0.00001715,0.00001821,0.00001611,0.00001709,119470932.77,2041.77,
1524355200000,"2018-04-21",0.00001697,0.00001739,0.00001652,0.00001714,75993278.97,1289.1,
1524441600000,"2018-04-22",0.00001683,0.00001707,0.00001649,0.00001697,63895626.36,1072.49,
1524528000000,"2018-04-23",0.00001654,0.00001748,0.00001649,0.00001683,105817506.98,1791.42,
1524614400000,"2018-04-24",0.00001498,0.00001655,0.00001455,0.00001651,90762990.43,1391.13,
1524700800000,"2018-04-25",0.00001566,0.00001575,0.00001472,0.00001498,112347675.49,1718.28,
1524787200000,"2018-04-26",0.00001544,0.00001594,0.00001514,0.00001566,87268394.85,1348.43,
1524873600000,"2018-04-27",0.00001716,0.00001743,0.00001524,0.00001542,166052743.23,2734.28,
